index	block	reg address	reg link	reg name	field name	field width	field offset	field position	field access	field formula	isdeterministic	type	istestmode	isotp	otpowner	otpkey	readback value	hw reset value	comments	
126	SYS_CTRL	0X33A1	html	SYS_CTRL_THERM_TEMPSENSCTL2_REG	TS_MAX_EN	1	4	4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
127	SYS_CTRL	0X33A1	html	SYS_CTRL_THERM_TEMPSENSCTL2_REG	HW_SDWN_EN	1	5	5	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
128	SYS_CTRL	0X33A1	html	SYS_CTRL_THERM_TEMPSENSCTL2_REG	SW_SDWN_EN	1	6	6	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
129	SYS_CTRL	0X33A1	html	SYS_CTRL_THERM_TEMPSENSCTL2_REG	LH_THRSLD_EN	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
130	SYS_CTRL	0X33A2	html	SYS_CTRL_THERM_TEMPMEASRSLT_REG	TSMEAS	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
131	SYS_CTRL	0X33A3	html	SYS_CTRL_THERM_TEMPMAXRSLT_REG	TSMAXMEAS	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
132	SYS_CTRL	0X33A4	html	SYS_CTRL_THERM_TEMPTHRSLDLOW_REG	THRESHOLDLOW	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
133	SYS_CTRL	0X33A5	html	SYS_CTRL_THERM_TEMPTHRSLDHIGH_REG	THRESHOLDHIGH	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
134	SYS_CTRL	0X33A6	html	SYS_CTRL_THERM_TEMPTHRSLDSW_REG	THRESHOLDSW	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XCD	
135	SYS_CTRL	0X33A7	html	SYS_CTRL_THERM_TEMPTHRSLDHW_REG	THRESHOLDHW	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0XE5	
136	SYS_CTRL	0X33A8	html	SYS_CTRL_THERM_TEMPCAL_REG	TEMPCALIB	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_SYS_CTRL_TEMPCALIB_22	SOO	0X0	
137	SYS_CTRL	0X33C0	html	SYS_CTRL_CCU_CFG_CCU_CFG_CLK_RTC_REG	SLOW_CLK_SRC	2	0	1:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
138	SYS_CTRL	0X33C1	html	SYS_CTRL_CCU_CFG_CCU_CFG_CLK_MAIN_REG	FAST_CLK_MAIN_OFF	1	5	5	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
139	SYS_CTRL	0X33C1	html	SYS_CTRL_CCU_CFG_CCU_CFG_CLK_MAIN_REG	FAST_CLK_MAIN_AON	1	6	6	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
140	SYS_CTRL	0X33C2	html	SYS_CTRL_CCU_CFG_CCU_CFG_32K_REG	CLK_32K_OFF	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
141	SYS_CTRL	0X33C3	html	SYS_CTRL_CCU_CFG_CLK_GEN_DIG_STROBE_GEN_CFG_0	GRAY_N_BIN_STROBE_SCHEME	1	0	0	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_SYS_CTRL_GRAY_N_BIN_STROBE_SCHEME_23	SOO	0X1	
142	SYS_CTRL	0X33C3	html	SYS_CTRL_CCU_CFG_CLK_GEN_DIG_STROBE_GEN_CFG_0	BLOCK_GCLK_STROBES	1	1	1	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_SYS_CTRL_BLOCK_GCLK_STROBES_23	SOO	0X0	
143	SYS_CTRL	0X33C4	html	SYS_CTRL_CCU_CFG_CLK_REQ_CHICKEN_BUS_0	CLK_REQ_CHICKEN_BUS_0	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_SYS_CTRL_CLK_REQ_CHICKEN_BUS_0_24	SOO	0XFF	
144	SYS_CTRL	0X33C5	html	SYS_CTRL_CCU_CFG_CLK_REQ_CHICKEN_BUS_1	CLK_REQ_CHICKEN_BUS_1	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_SYS_CTRL_CLK_REQ_CHICKEN_BUS_1_25	SOO	0XFF	
145	SYS_CTRL	0X33C6	html	SYS_CTRL_CCU_CFG_CLK_REQ_CHICKEN_BUS_2	CLK_REQ_CHICKEN_BUS_2	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_SYS_CTRL_CLK_REQ_CHICKEN_BUS_2_26	SOO	0XFF	
146	OTP_SLV	0X4000	html	OTP_SLV_OTP_CFG0	PTR	1	0	0	RW	NA	TRUE	TBD	TRUE	FALSE	NA	NA	SOI	0X0	
147	OTP_SLV	0X4000	html	OTP_SLV_OTP_CFG0	PTC	1	1	1	RW	NA	TRUE	TBD	TRUE	FALSE	NA	NA	SOI	0X0	
148	OTP_SLV	0X4001	html	OTP_SLV_OTP_CFG1	PTM	4	0	3:0	RW	NA	TRUE	TBD	TRUE	FALSE	NA	NA	SOI	0X0	
149	OTP_SLV	0X4001	html	OTP_SLV_OTP_CFG1	AUTO_INCR_WR	1	6	6	RW	NA	TRUE	TBD	TRUE	FALSE	NA	NA	SOI	0X0	
150	OTP_SLV	0X4001	html	OTP_SLV_OTP_CFG1	AUTO_INCR_RD	1	7	7	RW	NA	TRUE	TBD	TRUE	FALSE	NA	NA	SOI	0X0	
151	OTP_SLV	0X4002	html	OTP_SLV_OTP_CFG2	ALLOW_DST	1	0	0	RW	NA	TRUE	C	TRUE	TRUE	design	OTP_OTP_SLV_ALLOW_DST_27	SOO	0X0	
152	OTP_SLV	0X4002	html	OTP_SLV_OTP_CFG2	PCLK	1	5	5	RW	NA	TRUE	C	TRUE	TRUE	design	OTP_OTP_SLV_PCLK_27	SOO	0X0	
153	OTP_SLV	0X4008	html	OTP_SLV_OTP_ADDR_LO	ADDR_LO	8	0	7:0	WU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
154	OTP_SLV	0X4009	html	OTP_SLV_OTP_ADDR_HI	ADDR_HI	4	0	3:0	WU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
155	OTP_SLV	0X4010	html	OTP_SLV_OTP_DATA0	DATA0	8	0	7:0	WU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
156	OTP_SLV	0X4011	html	OTP_SLV_OTP_DATA1	DATA1	8	0	7:0	WU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
157	OTP_SLV	0X4012	html	OTP_SLV_OTP_DATA2	DATA2	8	0	7:0	WU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
158	OTP_SLV	0X4013	html	OTP_SLV_OTP_DATA3	DATA3	8	0	7:0	WU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
159	OTP_SLV	0X4020	html	OTP_SLV_OTP_CMD	SINGLE_WRITE	1	1	1	WU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
160	OTP_SLV	0X4020	html	OTP_SLV_OTP_CMD	SINGLE_READ	1	2	2	WU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
161	OTP_SLV	0X4020	html	OTP_SLV_OTP_CMD	FULL_READ	1	5	5	WU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
162	OTP_SLV	0X4020	html	OTP_SLV_OTP_CMD	FULL_READ_CRC	1	6	6	WU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
163	OTP_SLV	0X4021	html	OTP_SLV_OTP_CM0P_CMD	FORCE_CE	1	0	0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
164	OTP_SLV	0X4022	html	OTP_SLV_OTP_CRC	CRC	8	0	7:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
165	OTP_SLV	0X4028	html	OTP_SLV_OTP_DEBUG0	OTP_STATE	5	0	4:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
166	OTP_SLV	0X4029	html	OTP_SLV_OTP_DEBUG1	CORE_STATE	4	0	3:0	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
167	OTP_SLV	0X4029	html	OTP_SLV_OTP_DEBUG1	OTP_PROGRAMMED	1	4	4	RO	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
168	OTP_SLV	0X402C	html	OTP_SLV_OTP_ATE0	MINOR_TP_VERSION	4	0	3:0	RW	NA	FALSE	T	TRUE	TRUE	trim	OTP_OTP_SLV_MINOR_TP_VERSION_28	SOO	0X0	
169	OTP_SLV	0X402C	html	OTP_SLV_OTP_ATE0	MAJOR_TP_VERSION	4	4	7:4	RW	NA	FALSE	T	TRUE	TRUE	trim	OTP_OTP_SLV_MAJOR_TP_VERSION_28	SOO	0X0	
170	OTP_SLV	0X402D	html	OTP_SLV_OTP_ATE1	LCK0	8	0	7:0	RW	NA	FALSE	T	TRUE	TRUE	trim	OTP_OTP_SLV_LCK0_29	SOO	0X0	
171	OTP_SLV	0X402E	html	OTP_SLV_OTP_ATE2	LCK1	8	0	7:0	RW	NA	FALSE	T	TRUE	TRUE	trim	OTP_OTP_SLV_LCK1_30	SOO	0X0	
172	OTP_SLV	0X402F	html	OTP_SLV_OTP_ATE3	TEST	8	0	7:0	RW	NA	FALSE	T	TRUE	TRUE	trim	OTP_OTP_SLV_TEST_31	SOO	0X0	
173	OTP_SLV	0X4037	html	OTP_SLV_OTP_ATE_MAP_READ	READ_EN	1	0	0	RW	NA	TRUE	TBD	TRUE	FALSE	NA	NA	SOI	0X0	
174	OTP_SLV	0X4038	html	OTP_SLV_OTP_ATE_MAP0	ATE_MAP_ADD_LSB	8	0	7:0	WU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
175	OTP_SLV	0X4039	html	OTP_SLV_OTP_ATE_MAP1	ATE_MAP_ADD_MSB	8	0	7:0	RO	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
176	OTP_SLV	0X403A	html	OTP_SLV_OTP_ATE_MAP2	ATE_MAP_REGMSK	8	0	7:0	RU	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
177	OTP_SLV	0X403B	html	OTP_SLV_OTP_ATE_MAP3	ATE_MAP_DUMMY	8	0	7:0	RO	NA	TRUE	TBD	TRUE	FALSE	NA	NA	TBD	0X0	
178	VR_CTRL	0X4100	html	VR_CTRL_APC_VR_CTRL_VPROGCNTLDO1	MODELDO1	3	0	2:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
179	VR_CTRL	0X4100	html	VR_CTRL_APC_VR_CTRL_VPROGCNTLDO1	LDO1DIS_PLD	1	3	3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
180	VR_CTRL	0X4100	html	VR_CTRL_APC_VR_CTRL_VPROGCNTLDO1	LDO1USE_VOK_STARTUP	1	4	4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
181	VR_CTRL	0X4100	html	VR_CTRL_APC_VR_CTRL_VPROGCNTLDO1	LDO1LDO_IS_ON	1	5	5	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
182	VR_CTRL	0X4101	html	VR_CTRL_APC_VR_CTRL_VPROGCNTLDO2	MODELDO2	3	0	2:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
183	VR_CTRL	0X4101	html	VR_CTRL_APC_VR_CTRL_VPROGCNTLDO2	LDO2DIS_PLD	1	3	3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
184	VR_CTRL	0X4101	html	VR_CTRL_APC_VR_CTRL_VPROGCNTLDO2	LDO2USE_VOK_STARTUP	1	4	4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
185	VR_CTRL	0X4101	html	VR_CTRL_APC_VR_CTRL_VPROGCNTLDO2	LDO2LDO_IS_ON	1	5	5	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
186	VR_CTRL	0X4102	html	VR_CTRL_APC_VR_CTRL_LDO1VSEL_REG	LDO1VSEL	7	0	6:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_VR_CTRL_LDO1VSEL_32	SOO	0X6E	
187	VR_CTRL	0X4103	html	VR_CTRL_APC_VR_CTRL_LDO2VSEL_REG	LDO2VSEL	7	0	6:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_VR_CTRL_LDO2VSEL_33	SOO	0X2	
188	VR_CTRL	0X4104	html	VR_CTRL_APC_VR_CTRL_LDO2LP_FILTER_REG	LDO2TUNE_EN	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
189	VR_CTRL	0X4104	html	VR_CTRL_APC_VR_CTRL_LDO2LP_FILTER_REG	LDO2RES_CFG	7	1	7:1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X8	
190	VR_CTRL	0X4105	html	VR_CTRL_APC_VR_CTRL_LDO1TEST_REG	LDO1TEST_EN	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
191	VR_CTRL	0X4105	html	VR_CTRL_APC_VR_CTRL_LDO1TEST_REG	LDO1TEST_SEL	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
192	VR_CTRL	0X4105	html	VR_CTRL_APC_VR_CTRL_LDO1TEST_REG	LDO1TEST_LEAK	1	2	2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
193	VR_CTRL	0X4105	html	VR_CTRL_APC_VR_CTRL_LDO1TEST_REG	LDO1TEST_LIMIT_CMP_EN	1	3	3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
194	VR_CTRL	0X4106	html	VR_CTRL_APC_VR_CTRL_LDO2TEST_REG	LDO2TEST_EN	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
195	VR_CTRL	0X4106	html	VR_CTRL_APC_VR_CTRL_LDO2TEST_REG	LDO2TEST_SEL	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
196	VR_CTRL	0X4106	html	VR_CTRL_APC_VR_CTRL_LDO2TEST_REG	LDO2TEST_LEAK	1	2	2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
197	VR_CTRL	0X4106	html	VR_CTRL_APC_VR_CTRL_LDO2TEST_REG	LDO2TEST_LIMIT_CMP_EN	1	3	3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
198	VR_CTRL	0X4107	html	VR_CTRL_APC_VR_CTRL_LDO1START_UP_TIMER_REG	LDO1START_UP_TIMER_DELAY	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_VR_CTRL_LDO1START_UP_TIMER_DELAY_34	SOO	0X21	
199	VR_CTRL	0X4108	html	VR_CTRL_APC_VR_CTRL_LDO2START_UP_TIMER_REG	LDO2START_UP_TIMER_DELAY	8	0	7:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_VR_CTRL_LDO2START_UP_TIMER_DELAY_35	SOO	0X9	
200	VR_CTRL	0X4109	html	VR_CTRL_APC_VR_CTRL_VSWITCH0CNT_REG	VSWITCH0_ON	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
201	VR_CTRL	0X4109	html	VR_CTRL_APC_VR_CTRL_VSWITCH0CNT_REG	VSWITCH0_PULLDOWN	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
202	VR_CTRL	0X410A	html	VR_CTRL_APC_VR_CTRL_VSWITCH1CNT_REG	VSWITCH1_ON	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
203	VR_CTRL	0X410A	html	VR_CTRL_APC_VR_CTRL_VSWITCH1CNT_REG	VSWITCH1_PULLDOWN	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
204	VR_CTRL	0X410B	html	VR_CTRL_APC_VR_CTRL_VSWITCH0TEST_REG	VSWITCH0TEST_EN	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
205	VR_CTRL	0X410B	html	VR_CTRL_APC_VR_CTRL_VSWITCH0TEST_REG	VSWITCH0TEST_SEL	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
206	VR_CTRL	0X410C	html	VR_CTRL_APC_VR_CTRL_VSWITCH1TEST_REG	VSWITCH1TEST_EN	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
207	VR_CTRL	0X410C	html	VR_CTRL_APC_VR_CTRL_VSWITCH1TEST_REG	VSWITCH1TEST_SEL	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
208	VR_CTRL	0X410D	html	VR_CTRL_APC_VR_CTRL_VSWITCH0STEP_TIME_REG	VSWITCH0_STEP_TIME	7	0	6:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_VR_CTRL_VSWITCH0_STEP_TIME_36	SOO	0X50	
209	VR_CTRL	0X410E	html	VR_CTRL_APC_VR_CTRL_VSWITCH1STEP_TIME_REG	VSWITCH1_STEP_TIME	7	0	6:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_VR_CTRL_VSWITCH1_STEP_TIME_37	SOO	0X50	
210	VR_CTRL	0X410F	html	VR_CTRL_APC_VR_CTRL_VLDOCNT_REG	VPMIC_VSEL	4	0	3:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_VR_CTRL_VPMIC_VSEL_38	SOO	0X4	
211	VR_CTRL	0X410F	html	VR_CTRL_APC_VR_CTRL_VLDOCNT_REG	VPMIC_IN_SEL	2	4	5:4	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_VR_CTRL_VPMIC_IN_SEL_38	SOO	0X0	
212	VR_CTRL	0X410F	html	VR_CTRL_APC_VR_CTRL_VLDOCNT_REG	MODEVPMIC	2	6	7:6	RW	NA	TRUE	TBD	FALSE	TRUE	-	OTP_VR_CTRL_MODEVPMIC_38	SOO	0X0	
213	VR_CTRL	0X4110	html	VR_CTRL_APC_VR_CTRL_VSWITCHCNT_REG	VSWITCH_MIN_STEP_TIME	5	0	4:0	RW	NA	TRUE	TBD	FALSE	TRUE	system	OTP_VR_CTRL_VSWITCH_MIN_STEP_TIME_39	SOO	0X2	
214	VR_CTRL	0X4111	html	VR_CTRL_APC_VR_CTRL_VTEST_REG	FORCE_OFF	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
215	VR_CTRL	0X4111	html	VR_CTRL_APC_VR_CTRL_VTEST_REG	FORCE_CLK_REQ	1	1	1	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
216	VR_CTRL	0X4111	html	VR_CTRL_APC_VR_CTRL_VTEST_REG	GRLDO_MUX_EN	1	2	2	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
217	VR_CTRL	0X4111	html	VR_CTRL_APC_VR_CTRL_VTEST_REG	GRLDO_MUX_CFG	2	3	4:3	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
218	BUCB_VRC1	0X5007	html	BUCB_VRC1_VR_CTRL_DVS_FAST_REG	DVS_FAST_VID	8	0	7:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
219	BUCB_VRC1	0X5008	html	BUCB_VRC1_VR_CTRL_DVS_SLOW_REG	DVS_SLOW_VID	8	0	7:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
220	BUCB_VRC1	0X5009	html	BUCB_VRC1_VR_CTRL_DVS_DECAY_REG	DVS_DECAY_VID	8	0	7:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
221	BUCB_VRC1	0X500A	html	BUCB_VRC1_VR_CTRL_DVS_WP_REG	WP	3	0	2:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
222	BUCB_VRC1	0X500A	html	BUCB_VRC1_VR_CTRL_DVS_WP_REG	DVS_WP_RAMP	2	3	4:3	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
223	BUCB_VRC1	0X500B	html	BUCB_VRC1_VR_CTRL_DVS_PS_REG	DVS_PS_MODE	6	0	5:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
224	BUCB_VRC1	0X500B	html	BUCB_VRC1_VR_CTRL_DVS_PS_REG	DVS_PS_STDBY	1	6	6	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
225	BUCB_VRC1	0X500B	html	BUCB_VRC1_VR_CTRL_DVS_PS_REG	DVS_PS_ON	1	7	7	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
226	BUCB_VRC1	0X5016	html	BUCB_VRC1_VR_MON_VOUT_REG	VOUT	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
227	BUCB_VRC1	0X5031	html	BUCB_VRC1_VR_CTRL_VID_SETTING_REG	VID_SETTING_VID	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
228	BUCB_VRC1	0X5032	html	BUCB_VRC1_VR_CTRL_PWR_STATE_REG	PWR_STATE_MODE	6	0	5:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
229	BUCB_VRC1	0X5032	html	BUCB_VRC1_VR_CTRL_PWR_STATE_REG	PWR_STATE_STDBY	1	6	6	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
230	BUCB_VRC1	0X5032	html	BUCB_VRC1_VR_CTRL_PWR_STATE_REG	PWR_STATE_ON	1	7	7	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
231	BUCB_VRC1	0X5033	html	BUCB_VRC1_VR_CTRL_VID_OFFSET_REG	VID_OFFSET	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
232	BUCB_VRC1	0X503A	html	BUCB_VRC1_VR_CTRL_WP0_REG	WP0_VID	8	0	7:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
233	BUCB_VRC1	0X503B	html	BUCB_VRC1_VR_CTRL_WP1_REG	WP1_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X83	
234	BUCB_VRC1	0X503C	html	BUCB_VRC1_VR_CTRL_WP2_REG	WP2_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X83	
235	BUCB_VRC1	0X503D	html	BUCB_VRC1_VR_CTRL_WP3_REG	WP3_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X83	
236	BUCB_VRC1	0X503E	html	BUCB_VRC1_VR_CTRL_WP4_REG	WP4_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
237	BUCB_VRC1	0X503F	html	BUCB_VRC1_VR_CTRL_WP5_REG	WP5_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
238	BUCB_VRC1	0X5040	html	BUCB_VRC1_VR_CTRL_WP6_REG	WP6_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
239	BUCB_VRC1	0X5041	html	BUCB_VRC1_VR_CTRL_WP7_REG	WP7_VID	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
240	BUCB_VRC1	0X5042	html	BUCB_VRC1_VR_CTRL_DVS_VID_IF_CFG_REG	DVS_VID_RAMP	2	0	1:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
241	BUCB_VRC1	0X5081	html	BUCB_VRC1_VR_CTRL_PWR_CTRL_REG	PWR_CTRL_MODE	6	0	5:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
242	BUCB_VRC1	0X5081	html	BUCB_VRC1_VR_CTRL_PWR_CTRL_REG	PWR_CTRL_STDBY	1	6	6	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
243	BUCB_VRC1	0X5081	html	BUCB_VRC1_VR_CTRL_PWR_CTRL_REG	PWR_CTRL_ON	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
244	BUCB_VRC1	0X5082	html	BUCB_VRC1_VR_CTRL_RAMP_CTRL_REG	RAMP_CTRL_RAMP	4	0	3:0	WU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
245	BUCB_VRC1	0X5082	html	BUCB_VRC1_VR_CTRL_RAMP_CTRL_REG	PLD_DIS	1	7	7	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
246	BUCB_VRC1	0X5084	html	BUCB_VRC1_VR_CTRL_HVSEL_H_REG	HVSEL_VID_H	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
247	BUCB_VRC1	0X5085	html	BUCB_VRC1_VR_CTRL_HVSEL_L_REG	HVSEL_VID_L	8	0	7:0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
248	BUCB_VRC1	0X5086	html	BUCB_VRC1_VR_CTRL_TRIGGER_REG	TRIGGER	1	0	0	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X0	
249	BUCB_VRC1	0X5086	html	BUCB_VRC1_VR_CTRL_TRIGGER_REG	TRIGGER_MASK	1	4	4	RW	NA	TRUE	TBD	FALSE	FALSE	NA	NA	SOI	0X1	
250	BUCB_VRC1	0X5092	html	BUCB_VRC1_VR_CTRL_VID_ACTIVE_H_REG	VID_ACTIVE_H	1	0	0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
251	BUCB_VRC1	0X5093	html	BUCB_VRC1_VR_CTRL_VID_ACTIVE_L_REG	VID_ACTIVE_L	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
252	BUCB_VRC1	0X5094	html	BUCB_VRC1_VR_CTRL_VID_EFFECTIVE_H_REG	VID_EFFECTIVE_H	1	0	0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
253	BUCB_VRC1	0X5095	html	BUCB_VRC1_VR_CTRL_VID_EFFECTIVE_L_REG	VID_EFFECTIVE_L	8	0	7:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
254	BUCB_VRC1	0X5096	html	BUCB_VRC1_VR_CTRL_VR_STATUS_REG	STATE	4	0	3:0	RU	NA	TRUE	TBD	FALSE	FALSE	NA	NA	TBD	0X0	
